Cell_Designation,Time_Point,Polarity_Patch_Number,Polarity_Patch_Number_2
rcc096_2_s1_ao,6,1,1
rcc096_2_s1_ao,7,1,1
rcc096_2_s1_ao,8,1,1
rcc096_2_s1_ao,9,1,1
rcc096_2_s1_ao,10,1,1
rcc096_2_s1_ao,11,1,1
rcc096_2_s1_ao,12,1,1
rcc096_2_s1_ao,13,1,1
rcc096_2_s1_ao,14,2,2
rcc096_2_s1_ao,15,2,2
rcc096_2_s1_ao,16,2,2
rcc096_2_s1_ao,17,1,1
rcc096_2_s1_ao,18,1,1
rcc096_2_s1_ao,19,1,1
rcc096_2_s1_ao,20,1,1
rcc096_2_s1_ao,21,1,1
rcc096_2_s1_ao,22,1,1
rcc096_2_s1_ao,23,0,0
rcc096_2_s1_ao,24,0,0
rcc096_2_s1_ao,25,2,2
rcc096_2_s1_ao,26,0,0
rcc096_2_s1_ao,27,0,0
rcc096_2_s1_ao,28,3,3
rcc096_2_s1_ao,29,2,2
rcc096_2_s1_ao,30,1,1
rcc096_2_s1_ao,31,1,1
rcc096_2_s1_ao,32,1,1
rcc096_2_s1_ao,33,1,Committed
rcc096_2_s1_ao,34,1,Committed
rcc096_2_s1_ao,35,1,Committed
rcc096_2_s1_ao,36,1,Committed
rcc096_2_s1_ao,37,1,Committed
rcc096_2_s1_ao,38,1,Committed
rcc096_2_s1_ao,39,1,Committed
rcc096_2_s1_ao,40,1,Committed
rcc096_2_s1_ao,41,1,Committed
rcc096_2_s1_ao,42,NA,Fusion
rcc096_2_s1_ao,43,NA,Fusion
rcc096_2_s1_ao,44,NA,Fusion
rcc096_2_s1_ao,45,NA,Fusion
rcc096_2_s1_ao,46,NA,Fusion
rcc096_2_s1_ao,47,NA,Fusion
rcc096_2_s1_ao,48,NA,Fusion
rcc096_2_s1_ao,49,NA,Fusion
rcc096_2_s1_ao,50,NA,Fusion
rcc096_2_s1_ao,51,NA,Fusion
rcc096_2_s1_ao,52,NA,Fusion
rcc096_2_s1_ao,53,NA,Fusion
rcc096_2_s1_ao,54,NA,Fusion
rcc096_2_s1_ao,55,NA,Fusion
rcc096_2_s1_ao,56,NA,Fusion
rcc096_2_s1_ao,57,NA,Fusion
rcc096_2_s1_ao,58,NA,Fusion
rcc096_2_s1_ao,59,NA,Fusion
rcc096_2_s1_ao,60,NA,Fusion
rcc096_2_s1_ao,61,NA,Fusion
rcc096_2_s1_ap,1,1,1
rcc096_2_s1_ap,2,1,1
rcc096_2_s1_ap,3,1,1
rcc096_2_s1_ap,4,1,1
rcc096_2_s1_ap,5,0,0
rcc096_2_s1_ap,6,0,0
rcc096_2_s1_ap,7,1,1
rcc096_2_s1_ap,8,1,1
rcc096_2_s1_ap,9,2,2
rcc096_2_s1_ap,10,2,2
rcc096_2_s1_ap,11,1,1
rcc096_2_s1_ap,12,1,1
rcc096_2_s1_ap,13,1,1
rcc096_2_s1_ap,14,1,1
rcc096_2_s1_ap,15,2,2
rcc096_2_s1_ap,16,1,1
rcc096_2_s1_ap,17,1,1
rcc096_2_s1_ap,18,1,1
rcc096_2_s1_ap,19,1,1
rcc096_2_s1_ap,20,1,1
rcc096_2_s1_ap,21,1,Committed
rcc096_2_s1_ap,22,1,Committed
rcc096_2_s1_ap,23,1,Committed
rcc096_2_s1_ap,24,1,Committed
rcc096_2_s1_ap,25,1,Committed
rcc096_2_s1_ap,26,1,Committed
rcc096_2_s1_ap,27,1,Committed
rcc096_2_s1_ap,28,1,Committed
rcc096_2_s1_ap,29,1,Committed
rcc096_2_s1_ap,30,NA,Fusion
rcc096_2_s1_ap,31,NA,Fusion
rcc096_2_s1_ap,32,NA,Fusion
rcc096_2_s1_ap,33,NA,Fusion
rcc096_2_s1_ap,34,NA,Fusion
rcc096_2_s1_ap,35,NA,Fusion
rcc096_2_s1_ap,36,NA,Fusion
rcc096_2_s1_ap,37,NA,Fusion
rcc096_2_s1_ap,38,NA,Fusion
rcc096_2_s1_ap,39,NA,Fusion
rcc096_2_s1_ap,40,NA,Fusion
rcc096_2_s1_ap,41,NA,Fusion
rcc096_2_s1_ap,42,NA,Fusion
rcc096_2_s1_ap,43,NA,Fusion
rcc096_2_s1_ap,44,NA,Fusion
rcc096_2_s1_ap,45,NA,Fusion
rcc096_2_s1_ap,46,NA,Fusion
rcc096_2_s1_ap,47,NA,Fusion
rcc096_2_s1_ap,48,NA,Fusion
rcc096_2_s1_ap,49,NA,Fusion
rcc096_2_s1_ap,50,NA,Fusion
rcc096_2_s1_ap,51,NA,Fusion
rcc096_2_s1_ap,52,NA,Fusion
rcc096_2_s1_ap,53,NA,Fusion
rcc096_2_s1_ap,54,NA,Fusion
rcc096_2_s1_ap,55,NA,Fusion
rcc096_2_s1_ap,56,NA,Fusion
rcc096_2_s1_ap,57,NA,Fusion
rcc096_2_s1_ap,58,NA,Fusion
rcc096_2_s1_ap,59,NA,Fusion
rcc096_2_s1_ap,60,NA,Fusion
rcc096_2_s1_ap,61,NA,Fusion
rcc096_2_s1_aq,1,NA,Birth
rcc096_2_s1_aq,2,NA,Birth
rcc096_2_s1_aq,3,NA,Birth
rcc096_2_s1_aq,4,1,1
rcc096_2_s1_aq,5,1,1
rcc096_2_s1_aq,6,1,1
rcc096_2_s1_aq,7,1,1
rcc096_2_s1_aq,8,2,2
rcc096_2_s1_aq,9,1,1
rcc096_2_s1_aq,10,2,2
rcc096_2_s1_aq,11,0,0
rcc096_2_s1_aq,12,1,1
rcc096_2_s1_aq,13,2,2
rcc096_2_s1_aq,14,1,1
rcc096_2_s1_aq,15,1,1
rcc096_2_s1_aq,16,1,1
rcc096_2_s1_aq,17,1,1
rcc096_2_s1_aq,18,1,1
rcc096_2_s1_aq,19,1,1
rcc096_2_s1_aq,20,1,1
rcc096_2_s1_aq,21,1,Committed
rcc096_2_s1_aq,22,1,Committed
rcc096_2_s1_aq,23,1,Committed
rcc096_2_s1_aq,24,1,Committed
rcc096_2_s1_aq,25,1,Committed
rcc096_2_s1_aq,26,1,Committed
rcc096_2_s1_aq,27,1,Committed
rcc096_2_s1_aq,28,1,Committed
rcc096_2_s1_aq,29,1,Committed
rcc096_2_s1_aq,30,NA,Fusion
rcc096_2_s1_aq,31,NA,Fusion
rcc096_2_s1_aq,32,NA,Fusion
rcc096_2_s1_aq,33,NA,Fusion
rcc096_2_s1_aq,34,NA,Fusion
rcc096_2_s1_aq,35,NA,Fusion
rcc096_2_s1_aq,36,NA,Fusion
rcc096_2_s1_aq,37,NA,Fusion
rcc096_2_s1_aq,38,NA,Fusion
rcc096_2_s1_aq,39,NA,Fusion
rcc096_2_s1_aq,40,NA,Fusion
rcc096_2_s1_aq,41,NA,Fusion
rcc096_2_s1_aq,42,NA,Fusion
rcc096_2_s1_aq,43,NA,Fusion
rcc096_2_s1_aq,44,NA,Fusion
rcc096_2_s1_aq,45,NA,Fusion
rcc096_2_s1_aq,46,NA,Fusion
rcc096_2_s1_aq,47,NA,Fusion
rcc096_2_s1_aq,48,NA,Fusion
rcc096_2_s1_aq,49,NA,Fusion
rcc096_2_s1_aq,50,NA,Fusion
rcc096_2_s1_aq,51,NA,Fusion
rcc096_2_s1_aq,52,NA,Fusion
rcc096_2_s1_aq,53,NA,Fusion
rcc096_2_s1_aq,54,NA,Fusion
rcc096_2_s1_aq,55,NA,Fusion
rcc096_2_s1_aq,56,NA,Fusion
rcc096_2_s1_aq,57,NA,Fusion
rcc096_2_s1_aq,58,NA,Fusion
rcc096_2_s1_aq,59,NA,Fusion
rcc096_2_s1_aq,60,NA,Fusion
rcc096_2_s1_aq,61,NA,Fusion
rcc096_2_s1_ar,1,NA,Birth
rcc096_2_s1_ar,2,NA,Birth
rcc096_2_s1_ar,3,NA,Birth
rcc096_2_s1_ar,4,NA,Birth
rcc096_2_s1_ar,5,NA,Birth
rcc096_2_s1_ar,6,NA,Birth
rcc096_2_s1_ar,7,NA,Birth
rcc096_2_s1_ar,8,NA,Birth
rcc096_2_s1_ar,9,0,0
rcc096_2_s1_ar,10,0,0
rcc096_2_s1_ar,11,1,1
rcc096_2_s1_ar,12,1,1
rcc096_2_s1_ar,13,1,1
rcc096_2_s1_ar,14,1,1
rcc096_2_s1_ar,15,1,1
rcc096_2_s1_ar,16,0,0
rcc096_2_s1_ar,17,0,0
rcc096_2_s1_ar,18,1,1
rcc096_2_s1_ar,19,0,0
rcc096_2_s1_ar,20,0,0
rcc096_2_s1_ar,21,2,2
rcc096_2_s1_ar,22,2,2
rcc096_2_s1_ar,23,0,0
rcc096_2_s1_ar,24,1,1
rcc096_2_s1_ar,25,2,2
rcc096_2_s1_ar,26,2,2
rcc096_2_s1_ar,27,2,2
rcc096_2_s1_ar,28,1,1
rcc096_2_s1_ar,29,0,0
rcc096_2_s1_ar,30,1,1
rcc096_2_s1_ar,31,1,1
rcc096_2_s1_ar,32,1,1
rcc096_2_s1_ar,33,1,Committed
rcc096_2_s1_ar,34,1,Committed
rcc096_2_s1_ar,35,1,Committed
rcc096_2_s1_ar,36,1,Committed
rcc096_2_s1_ar,37,1,Committed
rcc096_2_s1_ar,38,1,Committed
rcc096_2_s1_ar,39,1,Committed
rcc096_2_s1_ar,40,1,Committed
rcc096_2_s1_ar,41,1,Committed
rcc096_2_s1_ar,42,1,Committed
rcc096_2_s1_ar,43,1,Committed
rcc096_2_s1_ar,44,1,Committed
rcc096_2_s1_ar,45,NA,Fusion
rcc096_2_s1_ar,46,NA,Fusion
rcc096_2_s1_ar,47,NA,Fusion
rcc096_2_s1_ar,48,NA,Fusion
rcc096_2_s1_ar,49,NA,Fusion
rcc096_2_s1_ar,50,NA,Fusion
rcc096_2_s1_ar,51,NA,Fusion
rcc096_2_s1_ar,52,NA,Fusion
rcc096_2_s1_ar,53,NA,Fusion
rcc096_2_s1_ar,54,NA,Fusion
rcc096_2_s1_ar,55,NA,Fusion
rcc096_2_s1_ar,56,NA,Fusion
rcc096_2_s1_ar,57,NA,Fusion
rcc096_2_s1_ar,58,NA,Fusion
rcc096_2_s1_ar,59,NA,Fusion
rcc096_2_s1_ar,60,NA,Fusion
rcc096_2_s1_ar,61,NA,Fusion
rcc096_2_s1_as,1,0,0
rcc096_2_s1_as,2,0,0
rcc096_2_s1_as,3,0,0
rcc096_2_s1_as,4,1,1
rcc096_2_s1_as,5,0,0
rcc096_2_s1_as,6,1,1
rcc096_2_s1_as,7,1,1
rcc096_2_s1_as,8,1,1
rcc096_2_s1_as,9,1,1
rcc096_2_s1_as,10,1,1
rcc096_2_s1_as,11,1,1
rcc096_2_s1_as,12,1,1
rcc096_2_s1_as,13,1,1
rcc096_2_s1_as,14,1,Committed
rcc096_2_s1_as,15,1,Committed
rcc096_2_s1_as,16,1,Committed
rcc096_2_s1_as,17,1,Committed
rcc096_2_s1_as,18,1,Committed
rcc096_2_s1_as,19,1,Committed
rcc096_2_s1_as,20,1,Committed
rcc096_2_s1_as,21,1,Committed
rcc096_2_s1_as,22,1,Committed
rcc096_2_s1_as,23,NA,Fusion
rcc096_2_s1_as,24,NA,Fusion
rcc096_2_s1_as,25,NA,Fusion
rcc096_2_s1_as,26,NA,Fusion
rcc096_2_s1_as,27,NA,Fusion
rcc096_2_s1_as,28,NA,Fusion
rcc096_2_s1_as,29,NA,Fusion
rcc096_2_s1_as,30,NA,Fusion
rcc096_2_s1_as,31,NA,Fusion
rcc096_2_s1_as,32,NA,Fusion
rcc096_2_s1_as,33,NA,Fusion
rcc096_2_s1_as,34,NA,Fusion
rcc096_2_s1_as,35,NA,Fusion
rcc096_2_s1_as,36,NA,Fusion
rcc096_2_s1_as,37,NA,Fusion
rcc096_2_s1_as,38,NA,Fusion
rcc096_2_s1_as,39,NA,Fusion
rcc096_2_s1_as,40,NA,Fusion
rcc096_2_s1_as,41,NA,Fusion
rcc096_2_s1_as,42,NA,Fusion
rcc096_2_s1_as,43,NA,Fusion
rcc096_2_s1_as,44,NA,Fusion
rcc096_2_s1_as,45,NA,Fusion
rcc096_2_s1_as,46,NA,Fusion
rcc096_2_s1_as,47,NA,Fusion
rcc096_2_s1_as,48,NA,Fusion
rcc096_2_s1_as,49,NA,Fusion
rcc096_2_s1_as,50,NA,Fusion
rcc096_2_s1_as,51,NA,Fusion
rcc096_2_s1_as,52,NA,Fusion
rcc096_2_s1_as,53,NA,Fusion
rcc096_2_s1_as,54,NA,Fusion
rcc096_2_s1_as,55,NA,Fusion
rcc096_2_s1_as,56,NA,Fusion
rcc096_2_s1_as,57,NA,Fusion
rcc096_2_s1_as,58,NA,Fusion
rcc096_2_s1_as,59,NA,Fusion
rcc096_2_s1_as,60,NA,Fusion
rcc096_2_s1_as,61,NA,Fusion
rcc096_2_s1_at,1,0,0
rcc096_2_s1_at,2,1,1
rcc096_2_s1_at,3,3,3
rcc096_2_s1_at,4,1,1
rcc096_2_s1_at,5,1,1
rcc096_2_s1_at,6,1,1
rcc096_2_s1_at,7,1,1
rcc096_2_s1_at,8,0,0
rcc096_2_s1_at,9,0,0
rcc096_2_s1_at,10,1,1
rcc096_2_s1_at,11,1,1
rcc096_2_s1_at,12,2,2
rcc096_2_s1_at,13,1,1
rcc096_2_s1_at,14,1,Committed
rcc096_2_s1_at,15,1,Committed
rcc096_2_s1_at,16,1,Committed
rcc096_2_s1_at,17,1,Committed
rcc096_2_s1_at,18,1,Committed
rcc096_2_s1_at,19,1,Committed
rcc096_2_s1_at,20,1,Committed
rcc096_2_s1_at,21,1,Committed
rcc096_2_s1_at,22,1,Committed
rcc096_2_s1_at,23,NA,Fusion
rcc096_2_s1_at,24,NA,Fusion
rcc096_2_s1_at,25,NA,Fusion
rcc096_2_s1_at,26,NA,Fusion
rcc096_2_s1_at,27,NA,Fusion
rcc096_2_s1_at,28,NA,Fusion
rcc096_2_s1_at,29,NA,Fusion
rcc096_2_s1_at,30,NA,Fusion
rcc096_2_s1_at,31,NA,Fusion
rcc096_2_s1_at,32,NA,Fusion
rcc096_2_s1_at,33,NA,Fusion
rcc096_2_s1_at,34,NA,Fusion
rcc096_2_s1_at,35,NA,Fusion
rcc096_2_s1_at,36,NA,Fusion
rcc096_2_s1_at,37,NA,Fusion
rcc096_2_s1_at,38,NA,Fusion
rcc096_2_s1_at,39,NA,Fusion
rcc096_2_s1_at,40,NA,Fusion
rcc096_2_s1_at,41,NA,Fusion
rcc096_2_s1_at,42,NA,Fusion
rcc096_2_s1_at,43,NA,Fusion
rcc096_2_s1_at,44,NA,Fusion
rcc096_2_s1_at,45,NA,Fusion
rcc096_2_s1_at,46,NA,Fusion
rcc096_2_s1_at,47,NA,Fusion
rcc096_2_s1_at,48,NA,Fusion
rcc096_2_s1_at,49,NA,Fusion
rcc096_2_s1_at,50,NA,Fusion
rcc096_2_s1_at,51,NA,Fusion
rcc096_2_s1_at,52,NA,Fusion
rcc096_2_s1_at,53,NA,Fusion
rcc096_2_s1_at,54,NA,Fusion
rcc096_2_s1_at,55,NA,Fusion
rcc096_2_s1_at,56,NA,Fusion
rcc096_2_s1_at,57,NA,Fusion
rcc096_2_s1_at,58,NA,Fusion
rcc096_2_s1_at,59,NA,Fusion
rcc096_2_s1_at,60,NA,Fusion
rcc096_2_s1_at,61,NA,Fusion
rcc096_2_s1_au,1,0,0
rcc096_2_s1_au,2,0,0
rcc096_2_s1_au,3,0,0
rcc096_2_s1_au,4,0,0
rcc096_2_s1_au,5,0,0
rcc096_2_s1_au,6,1,1
rcc096_2_s1_au,7,0,0
rcc096_2_s1_au,8,0,0
rcc096_2_s1_au,9,0,0
rcc096_2_s1_au,10,1,1
rcc096_2_s1_au,11,1,1
rcc096_2_s1_au,12,0,0
rcc096_2_s1_au,13,1,1
rcc096_2_s1_au,14,1,1
rcc096_2_s1_au,15,1,1
rcc096_2_s1_au,16,2,2
rcc096_2_s1_au,17,1,1
rcc096_2_s1_au,18,0,0
rcc096_2_s1_au,19,1,1
rcc096_2_s1_au,20,2,2
rcc096_2_s1_au,21,1,1
rcc096_2_s1_au,22,1,1
rcc096_2_s1_au,23,1,1
rcc096_2_s1_au,24,1,1
rcc096_2_s1_au,25,1,1
rcc096_2_s1_au,26,2,2
rcc096_2_s1_au,27,1,1
rcc096_2_s1_au,28,1,1
rcc096_2_s1_au,29,1,1
rcc096_2_s1_au,30,1,1
rcc096_2_s1_au,31,1,1
rcc096_2_s1_au,32,0,0
rcc096_2_s1_au,33,1,1
rcc096_2_s1_au,34,1,1
rcc096_2_s1_au,35,1,1
rcc096_2_s1_au,36,1,1
rcc096_2_s1_au,37,1,1
rcc096_2_s1_au,38,1,1
rcc096_2_s1_au,39,0,0
rcc096_2_s1_au,40,2,2
rcc096_2_s1_au,41,2,2
rcc096_2_s1_au,42,0,0
rcc096_2_s1_au,43,2,2
rcc096_2_s1_au,44,1,1
rcc096_2_s1_au,45,1,1
rcc096_2_s1_au,46,1,1
rcc096_2_s1_au,47,2,2
rcc096_2_s1_au,48,2,2
rcc096_2_s1_au,49,1,1
rcc096_2_s1_au,50,2,2
rcc096_2_s1_au,51,1,1
rcc096_2_s1_au,52,1,1
rcc096_2_s1_au,53,2,2
rcc096_2_s1_au,54,1,1
rcc096_2_s1_au,55,1,1
rcc096_2_s1_au,56,1,1
rcc096_2_s1_au,57,1,1
rcc096_2_s1_au,58,1,1
rcc096_2_s1_au,59,1,1
rcc096_2_s1_au,60,1,1
rcc096_2_s1_au,61,1,1
rcc096_2_s1_av,1,NA,Birth
rcc096_2_s1_av,2,NA,Birth
rcc096_2_s1_av,3,NA,Birth
rcc096_2_s1_av,4,NA,Birth
rcc096_2_s1_av,5,NA,Birth
rcc096_2_s1_av,6,NA,Birth
rcc096_2_s1_av,7,NA,Birth
rcc096_2_s1_av,8,NA,Birth
rcc096_2_s1_av,9,NA,Birth
rcc096_2_s1_av,10,NA,Birth
rcc096_2_s1_av,11,NA,Birth
rcc096_2_s1_av,12,NA,Birth
rcc096_2_s1_av,13,NA,Birth
rcc096_2_s1_av,14,NA,Birth
rcc096_2_s1_av,15,NA,Birth
rcc096_2_s1_av,16,NA,Birth
rcc096_2_s1_av,17,0,0
rcc096_2_s1_av,18,0,0
rcc096_2_s1_av,19,0,0
rcc096_2_s1_av,20,0,0
rcc096_2_s1_av,21,0,0
rcc096_2_s1_av,22,0,0
rcc096_2_s1_av,23,0,0
rcc096_2_s1_av,24,0,0
rcc096_2_s1_av,25,0,0
rcc096_2_s1_av,26,1,1
rcc096_2_s1_av,27,1,1
rcc096_2_s1_av,28,1,1
rcc096_2_s1_av,29,1,1
rcc096_2_s1_av,30,1,1
rcc096_2_s1_av,31,1,1
rcc096_2_s1_av,32,1,1
rcc096_2_s1_av,33,1,1
rcc096_2_s1_av,34,1,1
rcc096_2_s1_av,35,1,1
rcc096_2_s1_av,36,1,1
rcc096_2_s1_av,37,1,1
rcc096_2_s1_av,38,0,0
rcc096_2_s1_av,39,1,1
rcc096_2_s1_av,40,1,1
rcc096_2_s1_av,41,0,0
rcc096_2_s1_av,42,0,0
rcc096_2_s1_av,43,2,2
rcc096_2_s1_av,44,2,2
rcc096_2_s1_av,45,1,1
rcc096_2_s1_av,46,1,1
rcc096_2_s1_av,47,1,1
rcc096_2_s1_av,48,1,1
rcc096_2_s1_av,49,1,1
rcc096_2_s1_av,50,1,1
rcc096_2_s1_av,51,1,1
rcc096_2_s1_av,52,1,1
rcc096_2_s1_av,53,1,1
rcc096_2_s1_av,54,1,1
rcc096_2_s1_av,55,1,1
rcc096_2_s1_av,56,1,1
rcc096_2_s1_av,57,1,1
rcc096_2_s1_av,58,1,1
rcc096_2_s1_av,59,1,1
rcc096_2_s1_av,60,1,1
rcc096_2_s1_av,61,1,1
rcc096_2_s1_aw,1,NA,Birth
rcc096_2_s1_aw,2,NA,Birth
rcc096_2_s1_aw,3,NA,Birth
rcc096_2_s1_aw,4,NA,Birth
rcc096_2_s1_aw,5,NA,Birth
rcc096_2_s1_aw,6,NA,Birth
rcc096_2_s1_aw,7,NA,Birth
rcc096_2_s1_aw,8,NA,Birth
rcc096_2_s1_aw,9,NA,Birth
rcc096_2_s1_aw,10,NA,Birth
rcc096_2_s1_aw,11,NA,Birth
rcc096_2_s1_aw,12,NA,Birth
rcc096_2_s1_aw,13,NA,Birth
rcc096_2_s1_aw,14,NA,Birth
rcc096_2_s1_aw,15,0,0
rcc096_2_s1_aw,16,0,0
rcc096_2_s1_aw,17,0,0
rcc096_2_s1_aw,18,0,0
rcc096_2_s1_aw,19,1,1
rcc096_2_s1_aw,20,1,1
rcc096_2_s1_aw,21,1,1
rcc096_2_s1_aw,22,1,1
rcc096_2_s1_aw,23,1,1
rcc096_2_s1_aw,24,1,1
rcc096_2_s1_aw,25,1,1
rcc096_2_s1_aw,26,0,0
rcc096_2_s1_aw,27,2,2
rcc096_2_s1_aw,28,3,3
rcc096_2_s1_aw,29,1,1
rcc096_2_s1_aw,30,1,1
rcc096_2_s1_aw,31,1,1
rcc096_2_s1_aw,32,1,1
rcc096_2_s1_aw,33,1,1
rcc096_2_s1_aw,34,0,0
rcc096_2_s1_aw,35,0,0
rcc096_2_s1_aw,36,1,1
rcc096_2_s1_aw,37,1,1
rcc096_2_s1_aw,38,2,2
rcc096_2_s1_aw,39,0,0
rcc096_2_s1_aw,40,0,0
rcc096_2_s1_aw,41,2,2
rcc096_2_s1_aw,42,0,0
rcc096_2_s1_aw,43,0,0
rcc096_2_s1_aw,44,0,0
rcc096_2_s1_aw,45,0,0
rcc096_2_s1_aw,46,1,1
rcc096_2_s1_aw,47,0,0
rcc096_2_s1_aw,48,0,0
rcc096_2_s1_aw,49,0,0
rcc096_2_s1_aw,50,1,1
rcc096_2_s1_aw,51,1,1
rcc096_2_s1_aw,52,1,1
rcc096_2_s1_aw,53,1,1
rcc096_2_s1_aw,54,1,1
rcc096_2_s1_aw,55,1,1
rcc096_2_s1_aw,56,1,1
rcc096_2_s1_aw,57,1,1
rcc096_2_s1_aw,58,1,1
rcc096_2_s1_aw,59,1,1
rcc096_2_s1_aw,60,1,1
rcc096_2_s1_aw,61,1,1
rcc096_2_s1_ax,1,NA,Birth
rcc096_2_s1_ax,2,NA,Birth
rcc096_2_s1_ax,3,NA,Birth
rcc096_2_s1_ax,4,NA,Birth
rcc096_2_s1_ax,5,NA,Birth
rcc096_2_s1_ax,6,NA,Birth
rcc096_2_s1_ax,7,NA,Birth
rcc096_2_s1_ax,8,NA,Birth
rcc096_2_s1_ax,9,NA,Birth
rcc096_2_s1_ax,10,NA,Birth
rcc096_2_s1_ax,11,NA,Birth
rcc096_2_s1_ax,12,0,0
rcc096_2_s1_ax,13,1,1
rcc096_2_s1_ax,14,0,0
rcc096_2_s1_ax,15,1,1
rcc096_2_s1_ax,16,1,1
rcc096_2_s1_ax,17,2,2
rcc096_2_s1_ax,18,2,2
rcc096_2_s1_ax,19,2,2
rcc096_2_s1_ax,20,1,1
rcc096_2_s1_ax,21,0,0
rcc096_2_s1_ax,22,2,2
rcc096_2_s1_ax,23,1,1
rcc096_2_s1_ax,24,0,0
rcc096_2_s1_ax,25,0,0
rcc096_2_s1_ax,26,1,1
rcc096_2_s1_ax,27,0,0
rcc096_2_s1_ax,28,1,1
rcc096_2_s1_ax,29,1,1
rcc096_2_s1_ax,30,1,1
rcc096_2_s1_ax,31,0,0
rcc096_2_s1_ax,32,0,0
rcc096_2_s1_ax,33,0,0
rcc096_2_s1_ax,34,0,0
rcc096_2_s1_ax,35,1,1
rcc096_2_s1_ax,36,0,0
rcc096_2_s1_ax,37,1,1
rcc096_2_s1_ax,38,2,2
rcc096_2_s1_ax,39,0,0
rcc096_2_s1_ax,40,1,1
rcc096_2_s1_ax,41,1,1
rcc096_2_s1_ax,42,0,0
rcc096_2_s1_ax,43,1,1
rcc096_2_s1_ax,44,1,1
rcc096_2_s1_ax,45,1,1
rcc096_2_s1_ax,46,1,1
rcc096_2_s1_ax,47,1,1
rcc096_2_s1_ax,48,0,0
rcc096_2_s1_ax,49,0,0
rcc096_2_s1_ax,50,0,0
rcc096_2_s1_ax,51,0,0
rcc096_2_s1_ax,52,0,0
rcc096_2_s1_ax,53,2,2
rcc096_2_s1_ax,54,1,1
rcc096_2_s1_ax,55,1,1
rcc096_2_s1_ax,56,1,1
rcc096_2_s1_ax,57,1,1
rcc096_2_s1_ax,58,1,1
rcc096_2_s1_ax,59,1,1
rcc096_2_s1_ax,60,1,1
rcc096_2_s1_ax,61,1,1
rcc096_2_s1_ay,1,NA,Birth
rcc096_2_s1_ay,2,NA,Birth
rcc096_2_s1_ay,3,NA,Birth
rcc096_2_s1_ay,4,NA,Birth
rcc096_2_s1_ay,5,NA,Birth
rcc096_2_s1_ay,6,NA,Birth
rcc096_2_s1_ay,7,NA,Birth
rcc096_2_s1_ay,8,NA,Birth
rcc096_2_s1_ay,9,NA,Birth
rcc096_2_s1_ay,10,NA,Birth
rcc096_2_s1_ay,11,NA,Birth
rcc096_2_s1_ay,12,NA,Birth
rcc096_2_s1_ay,13,NA,Birth
rcc096_2_s1_ay,14,NA,Birth
rcc096_2_s1_ay,15,NA,Birth
rcc096_2_s1_ay,16,NA,Birth
rcc096_2_s1_ay,17,NA,Birth
rcc096_2_s1_ay,18,NA,Birth
rcc096_2_s1_ay,19,NA,Birth
rcc096_2_s1_ay,20,NA,Birth
rcc096_2_s1_ay,21,NA,Birth
rcc096_2_s1_ay,22,NA,Birth
rcc096_2_s1_ay,23,NA,Birth
rcc096_2_s1_ay,24,NA,Birth
rcc096_2_s1_ay,25,NA,Birth
rcc096_2_s1_ay,26,NA,Birth
rcc096_2_s1_ay,27,NA,Birth
rcc096_2_s1_ay,28,0,0
rcc096_2_s1_ay,29,0,0
rcc096_2_s1_ay,30,0,0
rcc096_2_s1_ay,31,0,0
rcc096_2_s1_ay,32,0,0
rcc096_2_s1_ay,33,0,0
rcc096_2_s1_ay,34,0,0
rcc096_2_s1_ay,35,0,0
rcc096_2_s1_ay,36,0,0
rcc096_2_s1_ay,37,1,1
rcc096_2_s1_ay,38,0,0
rcc096_2_s1_ay,39,0,0
rcc096_2_s1_ay,40,2,2
rcc096_2_s1_ay,41,2,2
rcc096_2_s1_ay,42,2,2
rcc096_2_s1_ay,43,1,1
rcc096_2_s1_ay,44,2,2
rcc096_2_s1_ay,45,2,2
rcc096_2_s1_ay,46,1,1
rcc096_2_s1_ay,47,1,1
rcc096_2_s1_ay,48,1,1
rcc096_2_s1_ay,49,1,1
rcc096_2_s1_ay,50,1,1
rcc096_2_s1_ay,51,1,1
rcc096_2_s1_ay,52,0,0
rcc096_2_s1_ay,53,1,1
rcc096_2_s1_ay,54,1,1
rcc096_2_s1_ay,55,1,1
rcc096_2_s1_ay,56,1,1
rcc096_2_s1_ay,57,1,1
rcc096_2_s1_ay,58,1,1
rcc096_2_s1_ay,59,1,1
rcc096_2_s1_ay,60,1,1
rcc096_2_s1_ay,61,1,1
rcc096_2_s1_az,1,NA,Birth
rcc096_2_s1_az,2,NA,Birth
rcc096_2_s1_az,3,NA,Birth
rcc096_2_s1_az,4,NA,Birth
rcc096_2_s1_az,5,NA,Birth
rcc096_2_s1_az,6,NA,Birth
rcc096_2_s1_az,7,NA,Birth
rcc096_2_s1_az,8,NA,Birth
rcc096_2_s1_az,9,NA,Birth
rcc096_2_s1_az,10,NA,Birth
rcc096_2_s1_az,11,NA,Birth
rcc096_2_s1_az,12,NA,Birth
rcc096_2_s1_az,13,NA,Birth
rcc096_2_s1_az,14,NA,Birth
rcc096_2_s1_az,15,NA,Birth
rcc096_2_s1_az,16,NA,Birth
rcc096_2_s1_az,17,NA,Birth
rcc096_2_s1_az,18,NA,Birth
rcc096_2_s1_az,19,NA,Birth
rcc096_2_s1_az,20,NA,Birth
rcc096_2_s1_az,21,NA,Birth
rcc096_2_s1_az,22,0,0
rcc096_2_s1_az,23,0,0
